sentiment,message,tweetid,cleaned_message,tweet_date,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_category,month
1,"At the Commonwealth Club in SF for a program on climate cognition, how America can$q$t seem to address global warming. http://t.co/bLt1vaYcZa",598307234586566656,"at the commonwealth club in sf for a program on climate cognition, how america can q t seem to address global warming.",2015-05-13 04:02:15.393,0.1531,0.078,0.922,0.0,positive,2015-05
1,RT @CarolineFlintMP: #Labour will have a new climate change adaptation programme to protect homes &amp; businesses from extreme weather #dontvo…,595377115513630720,rt carolineflintmp: labour will have a new climate change adaptation programme to protect homes amp; businesses from extreme weather dontvo,2015-05-05 01:59:00.567,0.3818,0.126,0.874,0.0,positive,2015-05
2,Climate change and national security - The http://t.co/6s2juLCp7Y http://t.co/UteCUcnlTz,604675140564197376,climate change and national security the,2015-05-30 17:46:02.488,0.34,0.255,0.745,0.0,positive,2015-05
1,RT @JohnFugelsang: I know Earth$q$s top scientists agree burning fossil fuels causes climate change but I still need to hear from an oil indu…,604509868054179841,rt johnfugelsang: i know earth q s top scientists agree burning fossil fuels causes climate change but i still need to hear from an oil indu,2015-05-30 06:49:18.451,0.2846,0.136,0.864,0.0,positive,2015-05
1,Abrupt Climate Change: How Will You Show Up During Humanity’s Final Chapter? http://t.co/qUeOVRZ5kq,602844145410015232,abrupt climate change: how will you show up during humanity s final chapter?,2015-05-25 16:30:19.225,0.0,0.0,1.0,0.0,neutral,2015-05
1,RT @ClimateHotNews: .@CarbonBrief: Climate change made England$q$s record hot year in 2014 at least 13-times more likely http://t.co/xLQWzzWj…,594206889644269569,rt climatehotnews: . carbonbrief: climate change made england q s record hot year in 2014 at least 13 times more likely,2015-05-01 20:28:56.978,0.0,0.0,1.0,0.0,neutral,2015-05
0,#Paranormal Why Is Climate Change Theory So Hard to Understand?: Honest Question -       Why is the science be... http://t.co/Lidkky4NUn,596744432931606528,paranormal why is climate change theory so hard to understand?: honest question why is the science be...,2015-05-08 20:32:14.443,0.3832,0.157,0.762,0.081,positive,2015-05
1,"Which again, climate change. But also contemporary environmental thinking: we$q$re permeable to the environment, not sovereign &amp; separate.",601029251907919873,"which again, climate change. but also contemporary environmental thinking: we q re permeable to the environment, not sovereign amp; separate.",2015-05-20 16:18:34.895,0.0,0.0,1.0,0.0,neutral,2015-05
1,Why are conservatives so against acknowledging climate change and our affect on it???????,601523389673508864,why are conservatives so against acknowledging climate change and our affect on it???????,2015-05-22 01:02:06.519,0.0,0.0,1.0,0.0,neutral,2015-05
1,RT @ClimateReality: The best businesses know it costs more to ignore climate change than to deal with it. Hear from them at #CWParis. http:…,600528867598565377,rt climatereality: the best businesses know it costs more to ignore climate change than to deal with it. hear from them at cwparis.,2015-05-19 07:10:13.979,0.3446,0.145,0.759,0.096,positive,2015-05
1,What Climate Change Means for Africa and Asia http://t.co/5VgdzvXNaW @worldbank #climate #climateadaptation #Africa #Asia #climatechange,597798557454831616,what climate change means for africa and asia worldbank climate climateadaptation africa asia climatechange,2015-05-11 18:20:57.314,0.0,0.0,1.0,0.0,neutral,2015-05
-1,Smartest President Ever Now Blaming Global Warming For ISIS and Boko Haram: http://t.co/sR6P3HLmlv via @SooperMexican,601115578296705024,smartest president ever now blaming global warming for isis and boko haram: via soopermexican,2015-05-20 22:01:36.710,0.34,0.269,0.577,0.154,positive,2015-05
1,RT @POTUS: Just got a hurricane preparedness briefing in Miami. Acting on climate change is critical. Got climate Qs? I$q$ll answer at 1pm ET…,603992531739799554,rt potus: just got a hurricane preparedness briefing in miami. acting on climate change is critical. got climate qs? i q ll answer at 1pm et,2015-05-28 20:33:35.862,-0.3182,0.0,0.905,0.095,negative,2015-05
0,@ChrisWarcraft Man I could use your help in an argument I$q$m having about climate change.,602694373453729792,chriswarcraft man i could use your help in an argument i q m having about climate change.,2015-05-25 06:35:10.808,0.0516,0.157,0.698,0.145,positive,2015-05
0,Climate Change and the Catholic Church http://t.co/v1owddiVHX,595470816692674560,climate change and the catholic church,2015-05-05 08:11:20.669,0.0,0.0,1.0,0.0,neutral,2015-05
1,RT @Modo_Verde: Could this Rock Be the Key to Fighting Climate Change?: A mysterious green rock called olivine could be the ke... http://t.…,594866453079314432,rt modo_verde: could this rock be the key to fighting climate change?: a mysterious green rock called olivine could be the ke...,2015-05-03 16:09:49.155,-0.3612,0.0,0.894,0.106,negative,2015-05
-1,RT @DRUDGE_REPORT: 25 Years Of Predicting $q$Global Warming$q$ $q$Tipping Point$q$... http://t.co/IqWQC2tSUl,595610617890897920,rt drudge_report: 25 years of predicting q global warming q q tipping point q ...,2015-05-05 17:26:51.872,0.0,0.0,1.0,0.0,neutral,2015-05
1,RT @TheDailyEdge: #ItsNotGoingWellWhen 98% of scientists agree man-made climate change is real but the Kochs own the Republican Party http:…,595368857256239104,rt thedailyedge: itsnotgoingwellwhen 98 of scientists agree man made climate change is real but the kochs own the republican party,2015-05-05 01:26:11.645,0.6486,0.227,0.773,0.0,positive,2015-05
1,Support Grist and win a climate change survival kit! Future you will thank you. http://t.co/FCOfBW8Apw http://t.co/Tl4afK1UTX,596046197678350336,support grist and win a climate change survival kit! future you will thank you.,2015-05-06 22:17:42.186,0.8516,0.436,0.564,0.0,positive,2015-05
2,"#eNews #EndTimesNews GOP Pledges to $q$Rein In$q$ Obama on EPA Rules, Global Warming: The Obama... http://t.co/Tk1uKWWeZK Via @Newsmax_Media",605000572161302529,"enews endtimesnews gop pledges to q rein in q obama on epa rules, global warming: the obama... via newsmax_media",2015-05-31 15:19:11.427,0.1531,0.086,0.914,0.0,positive,2015-05
2,Obama to Cast Climate Change as a National Security Threat #USA http://t.co/Ge9zZGcQJx http://t.co/CBMGzA6Ecl,601044747361255424,obama to cast climate change as a national security threat usa,2015-05-20 17:20:09.299,-0.25,0.152,0.633,0.215,negative,2015-05
0,Blog Post: NEA: A Discussion on Climate Change http://t.co/dwCwqYhBUC,598973099518926851,blog post: nea: a discussion on climate change,2015-05-15 00:08:09.964,0.0,0.0,1.0,0.0,neutral,2015-05
0,Sitting with supper &amp; a cuppa &amp; finding the tail end of a programme on climate change with burning methane on a frozen lake; also grounding.,602173731088236544,sitting with supper amp; a cuppa amp; finding the tail end of a programme on climate change with burning methane on a frozen lake; also grounding.,2015-05-23 20:06:19.995,0.0,0.0,1.0,0.0,neutral,2015-05
2,Tony Abbott$q$s business adviser Maurice Newman says climate change is a hoax led by the UN http://t.co/PWltaVuVXv via @brisbanetimes,596496559870640129,tony abbott q s business adviser maurice newman says climate change is a hoax led by the un via brisbanetimes,2015-05-08 04:07:16.900,-0.2732,0.0,0.89,0.11,negative,2015-05
0,$q$@ricamartyna: Find US Here at 5th Indonesia Climate Change Education Forum and Expo #ICCEFE @tcpindo #TCRPI !! @… http://t.co/IiyTXV5SKi$q$,599139324068646913,q ricamartyna: find us here at 5th indonesia climate change education forum and expo iccefe tcpindo tcrpi !!,2015-05-15 11:08:40.985,0.0,0.0,1.0,0.0,neutral,2015-05
0,"RT @Rockprincess818: #HillaryClinton destroying all evidence of her activities as Secretary of State is a national security threat, not Glo…",601246497569669120,"rt rockprincess818: hillaryclinton destroying all evidence of her activities as secretary of state is a national security threat, not glo",2015-05-21 06:41:50.297,-0.6808,0.094,0.63,0.276,negative,2015-05
1,RT @koush: Concentrated population of climate change deniers get hit with record floods. #texas,603546261220937728,rt koush: concentrated population of climate change deniers get hit with record floods. texas,2015-05-27 15:00:16.679,-0.2732,0.0,0.861,0.139,negative,2015-05
2,Iowa Scientists To Presidential Candidates: Climate Change ‘Is Not An Issue That Can Be Ignored’ http://t.co/WJDKYPSVUz via @climateprogress,598247790909620224,iowa scientists to presidential candidates: climate change is not an issue that can be ignored via climateprogress,2015-05-13 00:06:02.916,0.0,0.0,1.0,0.0,neutral,2015-05
1,"The world of #climate change is a lot of doom and gloom, but, there are #heroes out there making a positive change http://t.co/zbZUpIqGba",596024691954954240,"the world of climate change is a lot of doom and gloom, but, there are heroes out there making a positive change",2015-05-06 20:52:14.822,0.4118,0.181,0.665,0.153,positive,2015-05
0,The scientific consensus as a gateway belief for climate change and GMOs http://t.co/dRvoKqyrWg,600262478841389056,the scientific consensus as a gateway belief for climate change and gmos,2015-05-18 13:31:41.950,0.0,0.0,1.0,0.0,neutral,2015-05
-1,"RT @DineshDSouza: AN INCONVENIENT TRUTH: Where there are climate change grants to be had, academics are likely to discover a lot of climate…",604357958533804032,"rt dineshdsouza: an inconvenient truth: where there are climate change grants to be had, academics are likely to discover a lot of climate",2015-05-29 20:45:40.399,0.2023,0.182,0.702,0.116,positive,2015-05
1,These are the trajectory effects of global warming.  #NairobiFloods,598248155113717761,these are the trajectory effects of global warming. nairobifloods,2015-05-13 00:07:29.749,0.1531,0.167,0.833,0.0,positive,2015-05
1,Jeb Bush finds new ways to be inaccurate about global warming in 2016 race http://t.co/zGuksRulna,601447480367026177,jeb bush finds new ways to be inaccurate about global warming in 2016 race,2015-05-21 20:00:28.330,0.1531,0.103,0.897,0.0,positive,2015-05
1,RT @billmckibben: Western towns hard hit by climate change demanding compensation from the coal companies that helped cause it http://t.co/…,595314395607126016,rt billmckibben: western towns hard hit by climate change demanding compensation from the coal companies that helped cause it,2015-05-04 21:49:46.976,-0.3182,0.0,0.845,0.155,negative,2015-05
-1,Arguing with Global Warming people is like doing so with UR wife. Its unwinnable because they get 2 change rules/definitions/history on whim,604688085100544000,arguing with global warming people is like doing so with ur wife. its unwinnable because they get 2 change rules definitions history on whim,2015-05-30 18:37:28.706,0.0258,0.163,0.717,0.12,neutral,2015-05
1,RT @17octcomIRL: In Dublin city center around 3pm? #GetUpAnd join @Climate_Ireland initiative! #ClimateAction #ClimateJustice #COP21 https:…,604642014278365184,rt 17octcomirl: in dublin city center around 3pm? getupand join climate_ireland initiative! climateaction climatejustice cop21,2015-05-30 15:34:24.566,0.3595,0.142,0.858,0.0,positive,2015-05
1,How to fight insect bites this summer: Climate change could increase the risk from mosquitoes and ticks; here$q$... http://t.co/Vk3DzwyfXy,602867437407641600,how to fight insect bites this summer: climate change could increase the risk from mosquitoes and ticks; here q ...,2015-05-25 18:02:52.470,-0.34,0.1,0.696,0.204,negative,2015-05
2,RT @climatechange_a: EPA chief: Seize the economic opportunity in climate change - Business Green http://t.co/ms0vjCkl8y,603374263899414530,rt climatechange_a: epa chief: seize the economic opportunity in climate change business green,2015-05-27 03:36:49.322,0.4215,0.177,0.823,0.0,positive,2015-05
2,Study: Global warming to push 1 in 13 species to extinction #climatechange #conservation http://t.co/7gPbIpcnI1,593955987679223808,study: global warming to push 1 in 13 species to extinction climatechange conservation,2015-05-01 03:51:57.288,0.1531,0.118,0.882,0.0,positive,2015-05
2,RT @mrcgeography: Climate change risk to $q$one in six species$q$ #climatechange http://t.co/04dNCJT2WL,594016866319863808,rt mrcgeography: climate change risk to q one in six species q climatechange,2015-05-01 07:53:51.887,-0.2732,0.0,0.84,0.16,negative,2015-05
1,RT @Jackthelad1947: Naomi Klein: To fight climate change we must fight capitalism http://t.co/KybA29qh73 via @Jackthelad1947 #Auspol #WApol,598248091863613441,rt jackthelad1947: naomi klein: to fight climate change we must fight capitalism via jackthelad1947 auspol wapol,2015-05-13 00:07:14.669,-0.6369,0.0,0.743,0.257,negative,2015-05
1,"RT @CarolineLucas: #GE2015 Let$q$s end fuel poverty, create jobs and tackle climate change all in one. #VoteGreen #WarmHomes: https://t.co/A6…",596306065798635522,"rt carolinelucas: ge2015 let q s end fuel poverty, create jobs and tackle climate change all in one. votegreen warmhomes:",2015-05-07 15:30:19.574,-0.296,0.094,0.759,0.147,negative,2015-05
-1,"RT @SteveSGoddard: Climate change is easy to understand. Take one tiny piece of information, and build an entire religion around it.",599658999122919424,"rt stevesgoddard: climate change is easy to understand. take one tiny piece of information, and build an entire religion around it.",2015-05-16 21:33:41.173,0.4404,0.127,0.873,0.0,positive,2015-05
-1,"Frost and freeze warnings across all of Maine tonight , yes TONIGHT ,  May 20th !  Global Climate Change is real-----ly Bullspit !",601169389212311552,"frost and freeze warnings across all of maine tonight , yes tonight , may 20th ! global climate change is real ly bullspit !",2015-05-21 01:35:26.232,0.3147,0.198,0.705,0.097,positive,2015-05
0,RT @factcheckdotorg: Obama talked climate change and connections to extreme weather in address to Coast Guard cadets. Our story on topic: h…,601502713474584577,rt factcheckdotorg: obama talked climate change and connections to extreme weather in address to coast guard cadets. our story on topic: h,2015-05-21 23:39:56.929,0.0,0.0,1.0,0.0,neutral,2015-05
0,"Kampanyekan Global Warming, Daniel Keliling Dunia Naik Sepeda http://t.co/hxxLFVfvV1",602749223851819008,"kampanyekan global warming, daniel keliling dunia naik sepeda",2015-05-25 10:13:08.162,0.1531,0.167,0.833,0.0,positive,2015-05
